Oid;SyncId;Code;Barcode;Reference;Label1;Label2;Label3;Type;VAT;URL;IsBatchManaged;IsPerishable;IsDirectDistributed;DefaultBatchStatus;Family;Category1;Category2;Category3;Category4;Category5;AccountingCode;SearchField;Image;Brand;Medecine;Remark;Note;PriceListScaleType;VWAP;VWAPphysical;VWAPinvoice;LPP;Quantity;QuantityMin;QuantityMin2;QuantityMax;QuantityMax2;TariffType;MaxFU;MinPP;MaxPP;MinSP;MaxSP;IsBOM;ManagedBySerialNumber;ManagedByQuota;Equivalence;Conditioning;DefaultPacking;PurchasePacking;SalesPacking;UnitPacking;IsOutOfService;UseNegativeStock;IsSalesOnState;IsUnderCommission;IsInterpretedCode;IsEditablePrice;IsUnitManaged;IsOutputControlled;IsPrintable;UnitValue;UnitWeight;IsRawMaterial;PhysicalQuantity;LogicalQuantity;DamagedQuantity;ArrivedQuantity;ReservedQuantity;DraftQuantity;Blocked;BlockedBy;BlockedDate;UnitOfMeasure;Locked;LockedBy;LockedDate;CreationDate;CreatedBy;LastModificationDate;ModifiedBy;OptimisticLockField;PromotionIn;ResultInPromotion;MedicineCode;IsExcluded;Coefficient1;Coefficient2;Usn;IsDecomposableOnly;IsComposableOnly;IsCamsspRefundable;ExpirationDays;DeadStockDays;Location;Width;Height;Length;Thickness;VisibleInVirtualMarket;BlockingReason;IsForLease;Surface;IsImmobilization;IsMostUsed;BlockedReservationQuantity;DefaultInterpretedCode;DefaultFormula;SHP;InvoiceQuantity;IsTactileSelling;PromotionDiscount;StartOfPromotion;EndOfPromotion;IsLoyalty;LoyaltyRatio;IsSemiFinished;StockAccount;ProductionAccount;ConsumptionAccount;ToSynchronize;Pattern;IsSparePart;MarginItem;PerRangeFrom;PerRangeTo;Equivalents;PackingCodes;IsSent;DimensionType
781;6ffc8457-c682-4c65-9113-d8d47efbebeb;000642;;;BTR 08 X 40 12.9 DF;;p_Lot is null;0;1;;f;f;f;;5;;;;;;;BTR 08 X 40 12.9 DF;;;;;;;12.01000000;0.00000000;0.00000000;12.01000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;703;;;703;f;f;f;f;f;f;f;f;f;0;0;f;0;722;0;0;0;0;0;;;;f;;;2026-08-30 12:35:48.173637;FAHIM;;;28;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
696;51c9b5d9-f2e8-45ac-9430-929d9e64f66e;RNFRZ140S;;;"RENFORT MEGA Z 140 S
 ";;p_Lot is null;0;3;;f;f;f;;14;;;;;;;"RENFORT MEGA Z 140 S
 ";;;;;;;225.98840000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;618;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-06-14 14:24:34.723117;FAHIM;2026-06-14 14:25:01.250961;FAHIM;71;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000227;"";f;0
550;0d0a9a30-3abf-4296-ace6-e863a63ddb59;ARM2PVITRE;;;ARMOIRE DEUX PORTES VITREE;;;0;1;;f;f;f;;15;;;;;;;ARMOIRE DEUX PORTES VITREE;;;;;;;13775.00000000;0.00000000;0.00000000;14500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;472;;;472;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-12-21 12:43:39.580956;FAHIM;2026-02-07 10:07:31.809653;FAHIM;279;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-12;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000081;"";f;0
339;ea467cde-0969-4031-adcc-91e0fc051a20;TL151025;;;TOLE 15 1000 X 2500;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;2600.00000000;0.00000000;0.00000000;2600.00000000;13;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;275;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0.5;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.308864;FAHIM;295;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
489;a4eff643-535d-4b27-b85d-cfcc9dea833a;TRM5812;;;STRUCUTURE METALIQUE TABLE DE REUNION MAXI 580 X 120 AVEC PLATEAU;;p_Lot is null;0;3;;f;f;f;;13;;1;;;;;STRUCUTURE METALIQUE TABLE DE REUNION MAXI 580 X 120 AVEC PLATEAU;;;;;;;2853.85000000;0.00000000;0.00000000;0.00000000;0;0;0;20;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;411;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2025-10-29 13:29:49.190601;admin;2026-02-07 10:07:32.602542;FAHIM;274;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000020;"";f;0
131;da3f69dd-8011-449c-a010-3f2a398fc32e;BRM4;;;BROSSE METALIQUE 4;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;250.00000000;0.00000000;0.00000000;100.00000000;44;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;107;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;50;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.483432;FAHIM;297;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
255;48b37edc-d8c4-4d1a-8434-2d4b855e6ccb;PTR1200;;;PIED METAL TABLE DE REUNION     MAXI   M 120;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;2868.44100000;0.00000000;0.00000000;2899.49000000;6;0;0;20;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;208;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;24;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.185572;FAHIM;340;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-1;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
630;a760ebf8-e442-43ff-a2e4-f7681dfaf8ad;000501;;;TORCHE MIG 15AK 3M BEELINE;;;0;1;;f;f;f;;5;5;;;;;;TORCHE MIG 15AK 3M BEELINE;;;;;;;13500.00000000;0.00000000;0.00000000;13500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;552;;;552;f;f;f;f;f;f;f;f;f;0;0;f;0;3;0;0;0;0;0;;;;f;;;2026-04-07 11:32:19.658426;FAHIM;;;130;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
151;22204c1f-1c63-4f10-b95c-36577276941f;MAIL001;;;MAILLET;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;100.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;127;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.213069;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
20;91b4bad7-1c3c-4b65-a05c-46384893ec23;EMB4040;;;EMBOUT 40 X 40 ;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;7.00000000;0.00000000;0.00000000;100.00000000;3500;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;17;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;3353;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.628511;FAHIM;312;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
304;3255674e-43b5-4105-9e17-dfe1320e5971;TL501020;;; TOLE 50 1000 X 2000;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;9050.00000000;0.00000000;0.00000000;3700.00000000;2;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;245;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;2;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.695764;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
15;4ab5b4d0-2949-4ef9-a6f7-bd1a18910b42;EMM86030;;;EMBOUT 60 X 30 INSERT M8 ;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;31.00000000;0.00000000;0.00000000;100.00000000;3326;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;12;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;3444;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.691323;FAHIM;320;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
455;516f9777-14e5-40bc-995c-a5e4f013bd5e;PHMAXIRFT;;;PIED METAL MAXI  H echantion ;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;2446.54000000;0.00000000;0.00000000;0.00000000;0;0;0;300;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;378;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:32.931674;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
665;e477652f-d1fe-416b-af3f-8f18528ba1be;TL3030M65X110;;;TABLE DE LECTURE 30 X 30 M 65 X 110 DEMO;;p_Lot is null;0;3;;f;f;f;;13;;;;;;;TABLE DE LECTURE 30 X 30 M 65 X 110 DEMO;;;;;;;2387.89680000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;587;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-05-21 15:11:34.85583;MASSY;2026-05-21 15:13:30.101485;MASSY;101;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000196;"";f;0
577;911a976b-237e-4222-a1c8-31259dc57aa9;000458;;;DUNE TETE VISSE C.632;;;0;1;;f;f;f;;5;5;;;;;;DUNE TETE VISSE C.632;;;;;;;1400.00000000;0.00000000;0.00000000;1400.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;499;;;499;f;f;f;f;f;f;f;f;f;0;0;f;0;2;0;0;0;0;0;;;;f;;;2026-02-10 16:18:09.371556;FAHIM;;;178;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
384;48e27308-dc11-499a-96c7-4cf3d50b5fba;TRG21;;;TRIPLETTE G21 SKAI;;;0;3;;f;f;f;2;12;;;;;;;;;;;;;;2602.64980000;0.00000000;0.00000000;0.00000000;1;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;314;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;8;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.796224;FAHIM;349;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-14;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;384;"";f;0
700;787f828f-9bbb-441e-bdf0-1bf46031dfe8;000569;;;COMPACTON (VISCOSE) 150*200*4;;;0;1;;f;f;f;;2;;;;;;;COMPACTON (VISCOSE) 150*200*4;;;;;;;2880.00000000;0.00000000;0.00000000;2880.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;622;;;622;f;f;f;f;f;f;f;f;f;0;0;f;0;22;0;0;0;0;0;;;;f;;;2026-06-17 14:24:50.60636;FAHIM;;;71;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
504;a17984d6-4885-4f3e-b52f-6be8fdd9b1b8;RUP;;;ROLL-UP 2M/85 CM BACHE+SUPPORT ;;;0;1;;f;f;f;;16;;;;;;;ROLL-UP 2M/85 CM BACHE+SUPPORT ;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;426;;;426;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-11-16 10:07:51.293906;LINA;2026-02-07 10:07:32.412876;FAHIM;254;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
284;732dcafe-fdaf-4eb7-96db-3e4bed24a3db;P32000;;M60; PIED METAL MAXI  STAR   ;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1800.00000000;0.00000000;0.00000000;0.00000000;0;0;0;90;0;0;0;0.00000000;0.00000000;5200.00000000;5850.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;232;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.881209;FAHIM;341;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
512;74da149f-1ae2-42ec-ad70-58cee77c1ac6;SIMPQUDR;;;SOCLE IMPERIAL QUADRUPLETTELUXE EPOXY;;;0;3;;f;f;f;;1;4;1;;;;;fami ;;;;;;;3443.46660000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;434;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2025-11-27 15:28:54.233269;admin;2026-02-07 10:07:32.310944;FAHIM;259;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000043;"";f;0
33;8e234290-8e6c-4628-8afd-e7560c5e23de;RALM;;;PEINTURE POUDRE EPOXY MARON MOUCHETE;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;852.00000000;0.00000000;0.00000000;100.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;30;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.468954;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
518;4e3d44b7-72b1-48d1-86ce-6d4a1018e38a;STBASSE110/50;;;STRUCTURE TABLE BASSE CONIQUE 110/50/42;;;0;1;;f;f;f;;14;;;;;;;STRUCTURE TABLE BASSE CONIQUE 110/50/42;;;;;;;1151.13390000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;440;;;440;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-11-30 14:59:00.776982;LINA;2026-02-07 10:07:32.237101;FAHIM;246;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000049;"";f;0
620;50c06b56-7b2c-40fc-aa9e-b35eb88b82ae;000496;;;"PORTE ONDELEUR 30*35*10
";;;0;3;;f;f;f;;10;;;;;;;"PORTE ONDELEUR 30*35*10
";;;;;;;500.00000000;0.00000000;0.00000000;500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;542;;;542;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-04-01 15:36:50.850852;FAHIM;;;140;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
549;8f8243f4-53ec-4c86-879d-9fc2afd3d4c9;ARM2PPLN;;;ARMOIRE DEUX PORTES PLAINE;;;0;1;;f;f;f;;15;;;;;;;ARMOIRE DEUX PORTES PLAINE;;;;;;;13775.00000000;0.00000000;0.00000000;14500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;471;;;471;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-12-21 12:42:42.331762;FAHIM;2026-02-07 10:07:31.823791;FAHIM;237;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000080;"";f;0
486;0b515683-ed54-497c-befe-950d47af2c68;TRMIXTM100/200;;; TABLE DE REUNION ATLAS M 100 X 200 ;;;0;3;;f;f;f;;10;;1;;;;; TABLE DE REUNION ATLAS M 100 X 200 ;;;;;;;2932.39660000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;408;;;408;f;f;f;f;f;f;f;f;f;0;0;f;0;4;0;0;0;0;0;;;Unité;f;;;2025-10-25 12:54:00.970901;MASSY;2026-02-07 10:07:32.640374;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;5;0.00000000;-1;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000017;"";f;0
31;95ffbce0-4c71-4cec-afd4-c3186291e9b0;RAL1015;;;PEINTURE POUDRE EPOXY  BEIGE ;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;900.00000000;0.00000000;0.00000000;900.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;28;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;25;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.493425;FAHIM;294;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
633;3769a051-41c5-4fd2-a489-fa81a84067f6;000504;;;PIED METAL ECO M 60 PS;;p_Lot is null;0;3;;f;f;f;;13;;1;;;;;PIED METAL ECO M 60 PS;;;;;;;1492.17000000;0.00000000;0.00000000;0.00000000;0;0;0;300;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;555;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;54;0;0;0;0;0;;;Unité;f;;;2026-04-09 14:13:19.497379;FAHIM;2026-04-09 14:13:45.649162;FAHIM;130;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000164;"";f;0
239;b6d061f1-eaf0-45b6-bfe9-b465b527cd05;PS34750;;;PIED METAL  ECO M 75    SOUDEE            ;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1499.88100000;0.00000000;0.00000000;0.00000000;1;0;0;50;0;0;0;0.00000000;0.00000000;4500.00000000;5000.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;197;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;71;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.29762;FAHIM;359;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-91;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
288;d3893f9b-29d0-4121-9a0b-110c0b0b5f8a;CJP0138N;;150;CACHES JUPE P/PLAT 160;;;0;3;;f;f;f;2;11;;1;;;;;CACHES JUPE P/PLAT 160;;;;;;;674.60720000;0.00000000;0.00000000;563.02521008;11;0;0;250;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;236;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;248;0;0;0;0;0;;;Unité;f;;;;;2026-02-22 15:02:55.373082;FAHIM;684;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;288;0.00000000;-779;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;288;"";f;0
524;d34c8549-043e-43e7-a40b-8bef40d68214;MCURVIA;;;PIED METAL MAXI CURVIA ;;;0;1;;f;f;f;;13;;;;;;;PIED METAL MAXI CURVIA ;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;446;;;446;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-12-01 13:17:57.031457;LINA;2026-02-07 10:07:32.162982;FAHIM;240;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
738;67331ed3-0e72-430e-ad4e-99277f176fcc;D303200X180;;;MOUSSE 3.CM 200X180 D 30;;p_Lot is null;0;3;;f;f;f;;7;7;1;;;;;MOUSSE 3.CM 200X180 D 30;;;;;;;1535.35000000;0.00000000;0.00000000;1535.35000000;0;200;300;1000;800;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;660;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;10;0;0;0;0;0;;;Unité;f;;;2026-07-20 13:34:43.6833;MASSY;2026-07-20 13:50:23.240422;MASSY;56;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000269;"";f;0
397;29a5e122-8986-4f55-944b-176cea34b016;P3400N;;;PIED METAL ECO M 60  NOIRE;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1653.66000000;0.00000000;0.00000000;0.00000000;0;0;0;300;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;327;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.631425;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
18;5c1e66bf-0479-4c81-998a-328dd44a713e;SCP001;;;SAC EMBALLAGE  BUREAU;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;27.32160000;0.00000000;0.00000000;27.50000000;828;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;15;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;1779;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.653772;FAHIM;443;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
